Manuscript H-ID	Manuscript Record Title	repository_key (Organisation) H-ID	Organisation Record Title	repository_key (Organisation) Record Title	idno	TEI_id	CMD	fichier_source	CMD_Vol_ar	CMD_Vol
134627	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16200	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16200	d1e102747	A	modified_CMDF_3enr.xml	3	III
140863	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16206	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16206	d1e102855	A	modified_CMDF_3enr.xml	3	III
138468	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16207	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16207	d1e148691	B	modified_CMDF_3enr.xml	3	III
140980	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16210	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16210	d1e102952	A	modified_CMDF_3enr.xml	3	III
136848	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16215	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16215	d1e169897	X	modified_CMDF_3enr.xml	3	III
138772	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16222	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16222	d1e148792	B	modified_CMDF_3enr.xml	3	III
139935	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16231	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16231	d1e103050	A	modified_CMDF_3enr.xml	3	III
137518	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16233	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16233	d1e103139	A	modified_CMDF_3enr.xml	3	III
139914	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16234	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16234	d1e103249	A	modified_CMDF_3enr.xml	3	III
138835	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16238	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16238	d1e103341	A	modified_CMDF_3enr.xml	3	III
134005	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16242	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16242	d1e103439	A	modified_CMDF_3enr.xml	3	III
141119	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16243	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16243	d1e169955	X	modified_CMDF_3enr.xml	3	III
133343	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16247	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16247	d1e103537	A	modified_CMDF_3enr.xml	3	III
143011	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16248	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16248	d1e170008	X	modified_CMDF_3enr.xml	3	III
133531	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16271	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16271	d1e148890	B	modified_CMDF_3enr.xml	3	III
138446	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16282	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16282	d1e170046	X	modified_CMDF_3enr.xml	3	III
138445	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16284	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16284	d1e148988	B	modified_CMDF_3enr.xml	3	III
134628	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16297	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16297	d1e103644	A	modified_CMDF_3enr.xml	3	III
138311	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16305	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16305	d1e170088	X	modified_CMDF_3enr.xml	3	III
134195	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16307	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16307	d1e149088	B	modified_CMDF_3enr.xml	3	III
140786	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16309	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16309	d1e170132	X	modified_CMDF_3enr.xml	3	III
138089	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16319	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16319	d1e149199	B	modified_CMDF_3enr.xml	3	III
140832	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16334	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16334	d1e103734	A	modified_CMDF_3enr.xml	3	III
139997	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16357	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16357	d1e170176	X	modified_CMDF_3enr.xml	3	III
138469	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16360	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16360	d1e149299	B	modified_CMDF_3enr.xml	3	III
138600	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16390	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16390	d1e103839	A	modified_CMDF_3enr.xml	3	III
141120	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16392	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16392	d1e170220	X	modified_CMDF_3enr.xml	3	III
137163	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16393	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16393	d1e103935	A	modified_CMDF_3enr.xml	3	III
140171	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16394	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16394	d1e149400	B	modified_CMDF_3enr.xml	3	III
138625	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16395	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16395	d1e149502	B	modified_CMDF_3enr.xml	3	III
138601	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16396	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16396	d1e104050	A	modified_CMDF_3enr.xml	3	III
140913	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16396	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16396	d1e149618	B	modified_CMDF_3enr.xml	3	III
141228	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16397	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16397	d1e104150	A	modified_CMDF_3enr.xml	3	III
134630	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16399	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16399	d1e104262	A	modified_CMDF_3enr.xml	3	III
134391	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16404	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16404	d1e104352	A	modified_CMDF_3enr.xml	3	III
140855	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16405	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16405	d1e104449	A	modified_CMDF_3enr.xml	3	III
138428	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16406	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16406	d1e149729	B	modified_CMDF_3enr.xml	3	III
134631	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16407	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16407	d1e104553	A	modified_CMDF_3enr.xml	3	III
138498	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16427	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16427	d1e149836	B	modified_CMDF_3enr.xml	3	III
138626	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16435	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16435	d1e149949	B	modified_CMDF_3enr.xml	3	III
139572	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16437	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16437	d1e104651	A	modified_CMDF_3enr.xml	3	III
143012	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16438	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16438	d1e170264	X	modified_CMDF_3enr.xml	3	III
129212	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16461	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16461	d1e150057	B	modified_CMDF_3enr.xml	3	III
138627	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16470	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16470	d1e150156	B	modified_CMDF_3enr.xml	3	III
140843	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16471	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16471	d1e104760	A	modified_CMDF_3enr.xml	3	III
138499	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16472	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16472	d1e150277	B	modified_CMDF_3enr.xml	3	III
138447	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16473	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16473	d1e170301	X	modified_CMDF_3enr.xml	3	III
138628	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16476	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16476	d1e150384	B	modified_CMDF_3enr.xml	3	III
134632	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16481	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16481	d1e104853	A	modified_CMDF_3enr.xml	3	III
140845	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16482	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16482	d1e104958	A	modified_CMDF_3enr.xml	3	III
138629	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16485	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16485	d1e150508	B	modified_CMDF_3enr.xml	3	III
134691	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16488	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16488	d1e150609	B	modified_CMDF_3enr.xml	3	III
138500	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16489	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16489	d1e150710	B	modified_CMDF_3enr.xml	3	III
138537	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16491	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16491	d1e170340	X	modified_CMDF_3enr.xml	3	III
140981	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16492	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16492	d1e105060	A	modified_CMDF_3enr.xml	3	III
140982	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16493	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16493	d1e105162	A	modified_CMDF_3enr.xml	3	III
138536	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16494	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16494	d1e150809	B	modified_CMDF_3enr.xml	3	III
138773	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16495	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16495	d1e150921	B	modified_CMDF_3enr.xml	3	III
138602	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16496	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16496	d1e105264	A	modified_CMDF_3enr.xml	3	III
138404	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16499	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16499	d1e105370	A	modified_CMDF_3enr.xml	3	III
140857	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16500	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16500	d1e105487	A	modified_CMDF_3enr.xml	3	III
138603	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16501	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16501	d1e105578	A	modified_CMDF_3enr.xml	3	III
140787	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16503	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16503	d1e170379	X	modified_CMDF_3enr.xml	3	III
140788	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16504 (ff. 143-236)	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16504 (ff. 143-236)	d1e170427	X	modified_CMDF_3enr.xml	3	III
140781	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16505	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16505	d1e105677	A	modified_CMDF_3enr.xml	3	III
143013	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16506	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16506	d1e170472	X	modified_CMDF_3enr.xml	3	III
138630	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16507	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16507	d1e151038	B	modified_CMDF_3enr.xml	3	III
138632	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16515	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16515	d1e151140	B	modified_CMDF_3enr.xml	3	III
140990	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16516	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16516	d1e105813	A	modified_CMDF_3enr.xml	3	III
134634	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16517	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16517	d1e105933	A	modified_CMDF_3enr.xml	3	III
140199	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16518	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16518	d1e151247	B	modified_CMDF_3enr.xml	3	III
138983	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16519	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16519	d1e106029	A	modified_CMDF_3enr.xml	3	III
133491	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16520	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16520	d1e106130	A	modified_CMDF_3enr.xml	3	III
130000	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16528	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16528	d1e106237	A	modified_CMDF_3enr.xml	3	III
138633	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16530	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16530	d1e151343	B	modified_CMDF_3enr.xml	3	III
140008	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16537	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16537	d1e170510	X	modified_CMDF_3enr.xml	3	III
140020	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16543	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16543	d1e170557	X	modified_CMDF_3enr.xml	3	III
138429	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16544	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16544	d1e151465	B	modified_CMDF_3enr.xml	3	III
138989	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16548	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16548	d1e170603	X	modified_CMDF_3enr.xml	3	III
136632	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16553	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16553	d1e170648	X	modified_CMDF_3enr.xml	3	III
134422	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16554	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16554	d1e106348	A	modified_CMDF_3enr.xml	3	III
136849	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16556	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16556	d1e170690	X	modified_CMDF_3enr.xml	3	III
140789	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16558	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16558	d1e170735	X	modified_CMDF_3enr.xml	3	III
140842	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16563	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16563	d1e106443	A	modified_CMDF_3enr.xml	3	III
143014	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16567.	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16567. -	d1e170782	X	modified_CMDF_3enr.xml	3	III
134692	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16580	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16580	d1e151573	B	modified_CMDF_3enr.xml	3	III
143015	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16583	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16583	d1e170824	X	modified_CMDF_3enr.xml	3	III
140920	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16586	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16586	d1e170861	X	modified_CMDF_3enr.xml	3	III
136850	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16587	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16587	d1e170903	X	modified_CMDF_3enr.xml	3	III
137959	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16589	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16589	d1e170947	X	modified_CMDF_3enr.xml	3	III
137782	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16590	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16590	d1e170993	X	modified_CMDF_3enr.xml	3	III
137290	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16593	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16593	d1e106555	A	modified_CMDF_3enr.xml	3	III
141052	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16601	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16601	d1e151686	B	modified_CMDF_3enr.xml	3	III
138398	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16607	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16607	d1e106649	A	modified_CMDF_3enr.xml	3	III
138577	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16609	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16609	d1e106754	A	modified_CMDF_3enr.xml	3	III
143016	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16609 (ff. 62-108)	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16609 (ff. 62-108)	d1e171032	X	modified_CMDF_3enr.xml	3	III
140790	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16610	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16610	d1e171069	X	modified_CMDF_3enr.xml	3	III
141237	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16615	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16615	d1e106851	A	modified_CMDF_3enr.xml	3	III
140965	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16615	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16615	d1e106954	A	modified_CMDF_3enr.xml	3	III
140847	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16616	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16616	d1e107039	A	modified_CMDF_3enr.xml	3	III
138634	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16617	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16617	d1e151794	B	modified_CMDF_3enr.xml	3	III
138722	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16618	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16618	c3d1e107131	A	modified_CMDF_3enr.xml	3	III
133687	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16619	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16619	d1e151910	B	modified_CMDF_3enr.xml	3	III
138717	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16620	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16620	d1e171116	X	modified_CMDF_3enr.xml	3	III
137347	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16642	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16642	d1e171156	X	modified_CMDF_3enr.xml	3	III
138859	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16643	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16643	c3d1e107225	A	modified_CMDF_3enr.xml	3	III
140484	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16649	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16649	d1e107317	A	modified_CMDF_3enr.xml	3	III
134637	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16650	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16650	d1e107413	A	modified_CMDF_3enr.xml	3	III
138635	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16653	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16653	d1e152016	B	modified_CMDF_3enr.xml	3	III
138636	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16655	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16655	d1e152127	B	modified_CMDF_3enr.xml	3	III
140791	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16658	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16658	d1e171207	X	modified_CMDF_3enr.xml	3	III
138087	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16660	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16660	d1e152228	B	modified_CMDF_3enr.xml	3	III
138637	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16663	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16663	d1e152313	B	modified_CMDF_3enr.xml	3	III
138908	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16668	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16668	d1e171254	X	modified_CMDF_3enr.xml	3	III
139981	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16669	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16669	d1e152414	B	modified_CMDF_3enr.xml	3	III
141121	Paris, Bibliothèque nationale de France, Manuscrits, lat. 16670	146573	Paris, Bibliothèque nationale de France, Manuscrits	Paris, Bibliothèque nationale de France, Manuscrits	lat. 16670	d1e171299	X	modified_CMDF_3enr.xml	3	III
